3039360,Sol√  del Quart de Nagol,Sola del Quart de Nagol,,42.47568,1.51985,T,SLP,AD,,6,,,,0,,1750,Europe/Andorra,06-05-15
3039361,Collet Purgat,Collet Purgat,,42.47248,1.47539,T,PK,AD,,6,,,,0,,1347,Europe/Andorra,08-04-15
3039363,Pont de Puntal,Pont de Puntal,,42.62258,1.54489,S,BDG,AD,,5,,,,0,,1660,Europe/Andorra,05-11-14
3039364,Bosc de Puntal,Bosc de Puntal,,42.62599,1.54425,V,FRST,AD,,5,,,,0,,1885,Europe/Andorra,05-11-14
3039365,Puntal,Puntal,,42.62472,1.54669,L,LCTY,AD,,5,,,,0,,1738,Europe/Andorra,05-11-14
3039366,Vial dels Pujols,Vial dels Pujols,,42.48183,1.4881,R,TRL,AD,,7,,,,0,,961,Europe/Andorra,08-03-15
3039367,Tarteres dels Pujols,Tarteres dels Pujols,,42.48185,1.48395,T,TAL,AD,,7,,,,0,,1187,Europe/Andorra,08-03-15
3039368,Roc del Pujol,Roc del Pujol,,42.47329,1.50108,T,RK,AD,,6,,,,0,,1160,Europe/Andorra,08-04-15
3039369,Pujant de Donges,Pujant de Donges,,42.45127,1.50732,L,LCTY,AD,,6,,,,0,,1315,Europe/Andorra,08-04-15
3039371,Borda del Puigcernal,Borda del Puigcernal,,42.56265,1.59776,S,HUT,AD,,2,,,,0,,1601,Europe/Andorra,06-05-15
3039372,Pui d‚ÄôOlivesa,Pui d'Olivesa,,42.45931,1.48756,S,FRM,AD,,6,,,,0,,894,Europe/Andorra,08-04-15
3039373,Pui d‚ÄôEncamp,Pui d'Encamp,,42.5276,1.57105,L,LCTY,AD,,3,,,,0,,1292,Europe/Andorra,06-02-15
3039374,Estany Primer,Estany Primer,,42.63721,1.49019,H,LK,AD,,5,,,,0,,2251,Europe/Andorra,12-01-10
3039375,Estany Primer,Estany Primer,,42.61033,1.71783,H,LK,AD,,2,,,,0,,2289,Europe/Andorra,03-12-14
3039376,Estany Primer,Estany Primer,,42.52509,1.68853,H,LK,AD,,3,,,,0,,2301,Europe/Andorra,08-04-15
3039377,Canal de la Presa,Canal de la Presa,,42.57737,1.63188,H,CNL,AD,,2,,,,0,,1649,Europe/Andorra,03-12-14
3039378,Canal de la Premsa,Canal de la Premsa,,42.47482,1.48586,H,STM,AD,,6,,,,0,,951,Europe/Andorra,08-04-15
3039379,Canal Pregona,Canal Pregona,,42.57239,1.48569,H,STM,AD,,4,,,,0,,1521,Europe/Andorra,05-11-14
3039380,Canal Pregona,Canal Pregona,,42.54392,1.50449,H,STM,AD,,4,,,,0,,1446,Europe/Andorra,06-02-15
3039381,Torrent Preg√≥,Torrent Prego,,42.54684,1.59127,H,STM,AD,,2,,,,0,,1405,Europe/Andorra,06-02-15
3039382,Bosc dels Prats Sobirans,Bosc dels Prats Sobirans,,42.52555,1.47568,V,FRST,AD,,4,,,,0,,1829,Europe/Andorra,08-03-15
3039383,Planells dels Prats Nous,Planells dels Prats Nous,,42.5855,1.48386,T,UPLD,AD,,4,,,,0,,2006,Europe/Andorra,05-11-14
3039384,Bordes dels Prats Nous,Bordes dels Prats Nous,,42.58447,1.48453,S,HUT,AD,,4,,,,0,,1961,Europe/Andorra,05-11-14
3039385,Riu de Prats,Riu de Prats,,42.56017,1.59108,H,STM,AD,,2,,,,0,,1470,Europe/Andorra,06-02-15
3039386,Prats,Prats,,42.56003,1.59396,P,PPL,AD,,2,,,,0,,1578,Europe/Andorra,16-04-07
3039387,Solana de Prat Primer,Solana de Prat Primer,,42.48367,1.55339,T,SLP,AD,,8,,,,0,,2292,Europe/Andorra,06-05-15
3039388,Planell de Prat Primer,Planell de Prat Primer,,42.48331,1.54968,T,UPLD,AD,,8,,,,0,,2101,Europe/Andorra,06-05-15
3039389,Obaga de Prat Primer,Obaga de Prat Primer,,42.48165,1.54724,T,SLP,AD,,8,,,,0,,2132,Europe/Andorra,06-05-15
3039390,Font de Prat Primer,Font de Prat Primer,,42.47537,1.55223,H,SPNG,AD,,8,,,,0,,2326,Europe/Andorra,06-05-15
3039391,Collada de Prat Primer,Collada de Prat Primer,,42.47213,1.55795,T,GAP,AD,,8,,,,0,,2471,Europe/Andorra,08-04-15
3039392,Clots de Prat Primer,Clots de Prat Primer,,42.47834,1.55326,H,RVN,AD,,8,,,,0,,2270,Europe/Andorra,06-05-15
3039393,Prat Primer,Prat Primer,,42.48233,1.54981,L,AREA,AD,,8,,,,0,,2106,Europe/Andorra,06-05-15
3039394,Collada de Prat Porceller,Collada de Prat Porceller,"Collada de Prat Porceller,Collada de Prat de Porceller",42.4672,1.44163,T,PASS,AD,,0,,,,0,,1947,Europe/Andorra,08-04-15
3039395,Font del Prat de Roca,Font del Prat de Roca,,42.57779,1.58582,H,SPNG,AD,,2,,,,0,,1921,Europe/Andorra,03-12-14
3039396,Font del Prat dels Pollins,Font del Prat dels Pollins,,42.5708,1.59126,H,SPNG,AD,,2,,,,0,,1815,Europe/Andorra,03-12-14
3039397,Basers del Prat del Quart,Basers del Prat del Quart,,42.6133,1.63098,T,CLF,AD,,2,,,,0,,2140,Europe/Andorra,05-11-14
3039398,Font del Prat del Gep,Font del Prat del Gep,"Font del Prat del Gep,Font del Prat del Jep",42.57591,1.58712,H,SPNG,AD,,2,,,,0,,1888,Europe/Andorra,03-12-14
3039399,Torrent del Prat del Gaspar,Torrent del Prat del Gaspar,,42.53199,1.5721,H,STM,AD,,3,,,,0,,1233,Europe/Andorra,06-02-15
3039400,Bosc del Prat de l‚ÄôEstel,Bosc del Prat de l'Estel,,42.53853,1.46661,V,FRST,AD,,4,,,,0,,1854,Europe/Andorra,06-02-15
3039401,Riu del Prat del Comellar,Riu del Prat del Comellar,,42.58058,1.64828,H,STM,AD,,2,,,,0,,1718,Europe/Andorra,03-12-14
3039402,Solana del Prat del Bosc,Solana del Prat del Bosc,,42.57626,1.47104,T,SLP,AD,,4,,,,0,,1933,Europe/Andorra,05-11-14
3039403,Riu del Prat del Bosc,Riu del Prat del Bosc,,42.54289,1.48072,H,STM,AD,,4,,,,0,,1553,Europe/Andorra,06-02-15
